RUN	simulations.mainSimulation	mainsimulation	1647001399012	 	3.3.1
USER	LAU Simulation	1	START	1647001401584	1647001401584
REQUEST	1	AD_010_Homepage	Adoption Homepage	1647001401610	1647001404961	OK	 
REQUEST	1	AD_010_Homepage	Adoption Homepage Redirect 1	1647001404987	1647001405055	OK	 
REQUEST	1	AD_010_Homepage	Adoption Homepage Redirect 2	1647001405057	1647001405322	OK	 
GROUP	1	AD_010_Homepage	1647001401592	1647001407026	5297	OK
REQUEST	1	AD_020_Login	Adoption Login	1647001408054	1647001408493	OK	 
REQUEST	1	AD_020_Login	Adoption Login Redirect 1	1647001408498	1647001409210	OK	 
REQUEST	1	AD_020_Login	Adoption Login Redirect 2	1647001409211	1647001411364	OK	 
REQUEST	1	AD_020_Login	Adoption Login Redirect 3	1647001411365	1647001411434	OK	 
GROUP	1	AD_020_Login	1647001408049	1647001412782	4712	OK
REQUEST	1	AD_030_Apply_With	Adoption Applying With	1647001413779	1647001413908	OK	 
GROUP	1	AD_030_Apply_With	1647001413778	1647001414042	258	OK
REQUEST	1	AD_040_Applying_Post	Adoption Applying Post	1647001415051	1647001415456	OK	 
REQUEST	1	AD_040_Applying_Post	Adoption Applying Post Redirect 1	1647001415458	1647001415569	OK	 
GROUP	1	AD_040_Applying_Post	1647001415049	1647001415747	683	OK
REQUEST	1	AD_050_Applying_With_Redirect	Adoption Applying With Redirect	1647001416747	1647001416824	OK	 
GROUP	1	AD_050_Applying_With_Redirect	1647001416746	1647001416901	150	OK
REQUEST	1	AD_060_Date_Of_Move	Adoption Date Child Moved in 	1647001417899	1647001418371	OK	 
GROUP	1	AD_060_Date_Of_Move	1647001417898	1647001418637	733	OK
REQUEST	1	AD_070_Date_Of_Move_POST	Adoption Date Child Moved in Post	1647001419638	1647001420131	OK	 
REQUEST	1	AD_070_Date_Of_Move_POST	Adoption Date Child Moved in Post Redirect 1	1647001420132	1647001420202	OK	 
GROUP	1	AD_070_Date_Of_Move_POST	1647001419637	1647001420287	643	OK
