RUN	simulations.mainSimulation	mainsimulation	1646821326098	 	3.3.1
USER	LAU Simulation	1	START	1646821326622	1646821326622
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646821326652	1646821326759	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646821326786	1646821326814	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646821326816	1646821326873	OK	 
GROUP	1	adoption_010_Homepage	1646821326632	1646821327113	348	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646821329136	1646821329526	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646821329531	1646821329936	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646821329938	1646821330142	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646821330143	1646821330190	OK	 
GROUP	1	Adoption_020_Login	1646821329131	1646821330292	1136	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646821332302	1646821332348	OK	 
GROUP	1	Adoption_030_Apply_With	1646821332301	1646821332397	86	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646821334394	1646821334851	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646821334853	1646821334888	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646821334392	1646821334943	541	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646821336943	1646821336977	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646821336942	1646821337022	74	OK
REQUEST	1	adoption_570_Birth_Father_Details	Adoption Father's Details	1646821339023	1646821339095	OK	 
GROUP	1	adoption_570_Birth_Father_Details	1646821339022	1646821339141	114	OK
REQUEST	1	adoption_580_Birth_Father_Details_POST	Adoption Father's Details On Certificate	1646821341151	1646821341495	OK	 
REQUEST	1	adoption_580_Birth_Father_Details_POST	Adoption Father's Details On Certificate Redirect 1	1646821341497	1646821341534	OK	 
GROUP	1	adoption_580_Birth_Father_Details_POST	1646821341151	1646821341581	424	OK
REQUEST	1	adoption_590_Birth_Father_Name	Adoption Father's Name	1646821343574	1646821343964	OK	 
REQUEST	1	adoption_590_Birth_Father_Name	Adoption Father's Name Redirect 1	1646821343966	1646821344035	OK	 
GROUP	1	adoption_590_Birth_Father_Name	1646821343573	1646821344083	503	OK
REQUEST	1	adoption_600_Birth_Father_Alive	Adoption Father Still alive?	1646821346084	1646821346627	OK	 
REQUEST	1	adoption_600_Birth_Father_Alive	Adoption Father Still alive? Redirect 1	1646821346629	1646821346709	OK	 
GROUP	1	adoption_600_Birth_Father_Alive	1646821346083	1646821346751	660	OK
REQUEST	1	adoption_610_Birth_Father_Nationality_Add	Adoption Father add Nationality	1646821348742	1646821348957	OK	 
REQUEST	1	adoption_610_Birth_Father_Nationality_Add	Adoption Father add Nationality Redirect 1	1646821348959	1646821349042	KO	substring(Italy).find.exists, found nothing
GROUP	1	adoption_610_Birth_Father_Nationality_Add	1646821348741	1646821349047	298	KO
USER	LAU Simulation	1	END	1646821326622	1646821349053
