RUN	simulations.mainSimulation	mainsimulation	1647519935702	 	3.3.1
USER	LAU Simulation	1	START	1647519936245	1647519936245
REQUEST	1	AD_010_Homepage	Adoption Homepage	1647519936269	1647519936410	OK	 
REQUEST	1	AD_010_Homepage	Adoption Homepage Redirect 1	1647519936434	1647519936467	OK	 
REQUEST	1	AD_010_Homepage	Adoption Homepage Redirect 2	1647519936469	1647519936540	OK	 
GROUP	1	AD_010_Homepage	1647519936252	1647519936802	413	OK
REQUEST	1	AD_020_Login	Adoption Login	1647519937830	1647519938701	OK	 
REQUEST	1	AD_020_Login	Adoption Login Redirect 1	1647519938705	1647519939120	OK	 
REQUEST	1	AD_020_Login	Adoption Login Redirect 2	1647519939122	1647519946537	OK	 
REQUEST	1	AD_020_Login	Adoption Login Redirect 3	1647519946539	1647519946848	OK	 
GROUP	1	AD_020_Login	1647519937825	1647519948490	10643	OK
REQUEST	1	AD_030_Apply_With	Adoption Applying With	1647519949485	1647519949747	OK	 
GROUP	1	AD_030_Apply_With	1647519949484	1647519950531	1038	OK
REQUEST	1	AD_040_Applying_Post	Adoption Applying Post	1647519951537	1647519955028	OK	 
REQUEST	1	AD_040_Applying_Post	Adoption Applying Post Redirect 1	1647519955030	1647519955180	OK	 
GROUP	1	AD_040_Applying_Post	1647519951535	1647519955254	3711	OK
REQUEST	1	AD_050_Applying_With_Redirect	Adoption Applying With Redirect	1647519956257	1647519956470	OK	 
GROUP	1	AD_050_Applying_With_Redirect	1647519956256	1647519956548	287	OK
REQUEST	1	AD_060_Date_Of_Move	Adoption Date Child Moved in 	1647519957557	1647519957939	OK	 
GROUP	1	AD_060_Date_Of_Move	1647519957557	1647519958081	521	OK
REQUEST	1	AD_070_Date_Of_Move_POST	Adoption Date Child Moved in Post	1647519959077	1647519960661	OK	 
REQUEST	1	AD_070_Date_Of_Move_POST	Adoption Date Child Moved in Post Redirect 1	1647519960663	1647519961048	OK	 
GROUP	1	AD_070_Date_Of_Move_POST	1647519959076	1647519961102	2020	OK
REQUEST	1	AD_710_Agency	Adoption Agency	1647519961102	1647519963630	OK	 
REQUEST	1	AD_710_Agency	Adoption Agency Redirect 1	1647519963631	1647519966807	OK	 
GROUP	1	AD_710_Agency	1647519961102	1647519966932	5826	OK
REQUEST	1	AD_720_Agency_Details	Adoption Agency Details	1647519967926	1647519969670	OK	 
REQUEST	1	AD_720_Agency_Details	Adoption Agency Details Redirect 1	1647519969671	1647519970393	OK	 
GROUP	1	AD_720_Agency_Details	1647519967925	1647519970471	2540	OK
REQUEST	1	AD_730_Other_Agency	Adoption Other Agency?	1647519971476	1647519972138	OK	 
REQUEST	1	AD_730_Other_Agency	Adoption Other Agency? Redirect 1	1647519972139	1647519973801	OK	 
REQUEST	1	AD_730_Other_Agency	Adoption Other Agency? Redirect 2	1647519973803	1647519975669	OK	 
GROUP	1	AD_730_Other_Agency	1647519971475	1647519975901	4419	OK
REQUEST	1	AD_740_Other_Agency_Details	Adoption Other Agency Details	1647519976907	1647519977237	OK	 
