RUN	simulations.mainSimulation	mainsimulation	1646918546289	 	3.3.1
USER	LAU Simulation	1	START	1646918547397	1646918547397
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646918547422	1646918547499	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646918547519	1646918547559	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646918547561	1646918547786	OK	 
GROUP	1	adoption_010_Homepage	1646918547405	1646918548127	596	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646918549148	1646918549342	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646918549345	1646918549519	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646918549520	1646918549909	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646918549911	1646918549951	OK	 
GROUP	1	Adoption_020_Login	1646918549143	1646918553819	4654	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646918554827	1646918554876	OK	 
GROUP	1	Adoption_030_Apply_With	1646918554826	1646918554959	123	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646918555956	1646918556633	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646918556634	1646918556822	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646918555953	1646918557458	1498	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646918558464	1646918558547	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646918558463	1646918559568	1103	OK
REQUEST	1	adoption_905_Equality_Redirect	Adoption Review Equality	1646918560577	1646918560640	OK	 
GROUP	1	adoption_905_Equality_Redirect	1646918560576	1646918560717	134	OK
REQUEST	1	adoption_910_Check_Your_Answers	Adoption Review Check Your Answers	1646918561716	1646918561750	OK	 
REQUEST	1	adoption_910_Check_Your_Answers	Adoption Review Check Your Answers Redirect 1	1646918561751	1646918561806	OK	 
GROUP	1	adoption_910_Check_Your_Answers	1646918561715	1646918562002	281	OK
REQUEST	1	adoption_920_Statement	Adoption Review Statement of Truth	1646918562995	1646918563528	OK	 
REQUEST	1	adoption_920_Statement	Adoption Review Statement of Truth Redirect 1	1646918563530	1646918564142	OK	 
GROUP	1	adoption_920_Statement	1646918562994	1646918564408	1407	OK
REQUEST	1	adoption_930_Pay_By_Card	Adoption Pay by Card	1646918565416	1646918567980	OK	 
REQUEST	1	adoption_930_Pay_By_Card	Adoption Pay by Card Redirect 1	1646918567982	1646918568091	OK	 
REQUEST	1	adoption_930_Pay_By_Card	Adoption Pay by Card Redirect 2	1646918568092	1646918568180	OK	 
GROUP	1	adoption_930_Pay_By_Card	1646918565415	1646918568305	2877	OK
REQUEST	1	adoption_940_Check_Card_Details	Adoption Pay by Card	1646918569306	1646918569352	OK	 
GROUP	1	adoption_940_Check_Card_Details	1646918569304	1646918569353	46	OK
REQUEST	1	adoption_950_Card_Details	Adoption Pay by Card	1646918569354	1646918569376	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
GROUP	1	adoption_950_Card_Details	1646918569353	1646918569380	22	KO
USER	LAU Simulation	1	END	1646918547397	1646918569388
