RUN	simulations.mainSimulation	mainsimulation	1646840745866	 	3.3.1
USER	LAU Simulation	1	START	1646840746778	1646840746778
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646840746802	1646840749993	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646840750019	1646840750106	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646840750109	1646840750398	OK	 
GROUP	1	adoption_010_Homepage	1646840746785	1646840751660	4739	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646840752681	1646840752861	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646840752866	1646840753312	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646840753313	1646840753738	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646840753739	1646840753856	OK	 
GROUP	1	Adoption_020_Login	1646840752676	1646840754975	2276	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646840755984	1646840756036	OK	 
GROUP	1	Adoption_030_Apply_With	1646840755984	1646840756100	107	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646840757097	1646840757525	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646840757527	1646840757820	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646840757095	1646840757912	807	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646840758916	1646840759220	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646840758915	1646840759464	543	OK
REQUEST	1	Adoption_060_Date_Of_Move	Adoption Date Child Moved in 	1646840760457	1646840760594	OK	 
GROUP	1	Adoption_060_Date_Of_Move	1646840760456	1646840760698	237	OK
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post	1646840761705	1646840762283	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post Redirect 1	1646840762285	1646840762319	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST,Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646840762399	1646840762430	OK	 
GROUP	1	Adoption_070_Date_Of_Move_POST,Adoption_050_Adoption_Applying_With_Redirect	1646840762398	1646840762510	106	OK
GROUP	1	Adoption_070_Date_Of_Move_POST	1646840761704	1646840763505	792	OK
REQUEST	1	adoption_290_Birth_Certificate	Adoption Birth Certificate Details	1646840764517	1646840764563	OK	 
GROUP	1	adoption_290_Birth_Certificate	1646840764516	1646840764683	162	OK
REQUEST	1	adoption_300_Birth_Certificate_Name	Adoption Birth Certificate Name	1646840765676	1646840766025	OK	 
REQUEST	1	adoption_300_Birth_Certificate_Name	Adoption Birth Certificate Name Redirect 1	1646840766026	1646840766179	OK	 
GROUP	1	adoption_300_Birth_Certificate_Name	1646840765676	1646840766272	590	OK
REQUEST	1	adoption_320_Birth_Certificate_DoB	Adoption Birth Certificate DoB	1646840767275	1646840767321	OK	 
REQUEST	1	adoption_320_Birth_Certificate_DoB	Adoption Birth Certificate DoB Redirect 1	1646840767323	1646840767371	KO	substring(What was the child).find.exists, found nothing
GROUP	1	adoption_320_Birth_Certificate_DoB	1646840767274	1646840767376	94	KO
USER	LAU Simulation	1	END	1646840746778	1646840767383
