RUN	simulations.mainSimulation	mainsimulation	1646755095819	 	3.3.1
USER	LAU Simulation	1	START	1646755096716	1646755096716
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646755096739	1646755096923	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646755096947	1646755097094	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646755097096	1646755100875	OK	 
GROUP	1	adoption_010_Homepage	1646755096725	1646755102044	5188	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646755104065	1646755104291	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646755104295	1646755104753	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646755104755	1646755105125	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646755105127	1646755105181	OK	 
GROUP	1	Adoption_020_Login	1646755104060	1646755106534	2451	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646755108541	1646755108657	OK	 
GROUP	1	Adoption_030_Apply_With	1646755108540	1646755108964	414	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646755110963	1646755111613	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646755111615	1646755111658	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646755110961	1646755111738	766	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646755113741	1646755113787	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646755113740	1646755113874	128	OK
REQUEST	1	adoption_380_Placement_Order	Adoption Placement Order Details	1646755115880	1646755116326	OK	 
GROUP	1	adoption_380_Placement_Order	1646755115879	1646755116403	518	OK
REQUEST	1	adoption_390_Certificate_Placement_Order_Number	Adoption Placement Order Number	1646755118400	1646755118582	OK	 
REQUEST	1	adoption_390_Certificate_Placement_Order_Number	Adoption Placement Order Number Redirect 1	1646755118584	1646755119089	OK	 
GROUP	1	adoption_390_Certificate_Placement_Order_Number	1646755118399	1646755119553	1146	OK
REQUEST	1	adoption_400_Certificate_Placement_Court	Adoption Placement Court	1646755121561	1646755121819	OK	 
REQUEST	1	adoption_400_Certificate_Placement_Court	Adoption Placement Court Redirect 1	1646755121820	1646755122039	OK	 
GROUP	1	adoption_400_Certificate_Placement_Court	1646755121561	1646755123508	1940	OK
REQUEST	1	adoption_410_Certificate_Placement_Date	Adoption Placement Date	1646755125502	1646755125697	OK	 
REQUEST	1	adoption_410_Certificate_Placement_Date	Adoption Placement Date Redirect 1	1646755125699	1646755126164	OK	 
GROUP	1	adoption_410_Certificate_Placement_Date	1646755125502	1646755126239	729	OK
REQUEST	1	adoption_420_Certificate_Placement_Summary	Adoption Placement Summary	1646755128233	1646755128407	OK	 
REQUEST	1	adoption_420_Certificate_Placement_Summary	Adoption Placement Summary Redirect 1	1646755128409	1646755128611	OK	 
REQUEST	1	adoption_420_Certificate_Placement_Summary	Adoption Placement Summary Redirect 2	1646755128613	1646755128804	OK	 
GROUP	1	adoption_420_Certificate_Placement_Summary	1646755128232	1646755128859	618	OK
REQUEST	1	adoption_425_Certificate_Placement_Summary_Redirect	Adoption Placement Summary Redirect	1646755130861	1646755131022	OK	 
GROUP	1	adoption_425_Certificate_Placement_Summary_Redirect	1646755130860	1646755131359	493	OK
REQUEST	1	adoption_430_Certificate_Placement_Type_2	Adoption Placement Type 2	1646755131360	1646755131572	OK	 
REQUEST	1	adoption_430_Certificate_Placement_Type_2	Adoption Placement Type 2 Redirect 1	1646755131573	1646755131744	KO	substring(What type of order is it?).find.exists, found nothing
GROUP	1	adoption_430_Certificate_Placement_Type_2	1646755131359	1646755131751	383	KO
USER	LAU Simulation	1	END	1646755096716	1646755131758
