RUN	simulations.mainSimulation	mainsimulation	1646752235976	 	3.3.1
USER	LAU Simulation	1	START	1646752236494	1646752236494
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646752236517	1646752236589	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646752236613	1646752236641	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646752236642	1646752236703	OK	 
GROUP	1	adoption_010_Homepage	1646752236501	1646752237170	552	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646752239199	1646752239451	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646752239455	1646752239822	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646752239824	1646752240305	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646752240307	1646752240351	OK	 
GROUP	1	Adoption_020_Login	1646752239193	1646752240448	1227	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646752242442	1646752242481	OK	 
GROUP	1	Adoption_030_Apply_With	1646752242441	1646752242533	85	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646752244546	1646752245015	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646752245016	1646752245053	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646752244544	1646752245097	545	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646752247093	1646752247138	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646752247092	1646752247180	82	OK
REQUEST	1	adoption_290_Birth_Certificate	Adoption Birth Certificate Details	1646752249173	1646752249226	OK	 
GROUP	1	adoption_290_Birth_Certificate	1646752249172	1646752249271	94	OK
REQUEST	1	adoption_300_Birth_Certificate_Name	Adoption Birth Certificate Name	1646752251276	1646752252182	OK	 
REQUEST	1	adoption_300_Birth_Certificate_Name	Adoption Birth Certificate Name Redirect 1	1646752252184	1646752252234	OK	 
GROUP	1	adoption_300_Birth_Certificate_Name	1646752251276	1646752252314	1031	OK
REQUEST	1	adoption_320_Birth_Certificate_DoB	Adoption Birth Certificate DoB	1646752254323	1646752254365	OK	 
REQUEST	1	adoption_320_Birth_Certificate_DoB	Adoption Birth Certificate DoB Redirect 1	1646752254367	1646752254406	OK	 
GROUP	1	adoption_320_Birth_Certificate_DoB	1646752254322	1646752254463	133	OK
REQUEST	1	adoption_325_Birth_Certificate_DoB_Redirect	Adoption Birth Certificate Details Redirect	1646752256462	1646752256505	OK	 
GROUP	1	adoption_325_Birth_Certificate_DoB_Redirect	1646752256461	1646752256551	83	OK
REQUEST	1	adoption_330_Birth_Certificate_Sex	Adoption Birth Certificate Sex	1646752256551	1646752256864	OK	 
REQUEST	1	adoption_330_Birth_Certificate_Sex	Adoption Birth Certificate Sex Redirect 1	1646752256867	1646752256909	OK	 
GROUP	1	adoption_330_Birth_Certificate_Sex	1646752256551	1646752256951	391	OK
REQUEST	1	adoption_335_Birth_Certificate_Sex_Redirect	Adoption Birth Certificate Sex Redirect	1646752258944	1646752258991	OK	 
GROUP	1	adoption_335_Birth_Certificate_Sex_Redirect	1646752258943	1646752259033	84	OK
REQUEST	1	adoption_340_Birth_Certificate_Nationality_Add	Adoption Birth Certificate Nationality Add	1646752259034	1646752259452	OK	 
REQUEST	1	adoption_340_Birth_Certificate_Nationality_Add	Adoption Birth Certificate Nationality Add Redirect 1	1646752259453	1646752259515	OK	 
GROUP	1	adoption_340_Birth_Certificate_Nationality_Add	1646752259033	1646752259568	525	OK
REQUEST	1	adoption_350_Birth_Certificate_Nationality_POST	Adoption Birth Certificate Nationality POST	1646752261573	1646752262127	OK	 
REQUEST	1	adoption_350_Birth_Certificate_Nationality_POST	Adoption Birth Certificate Nationality POST Redirect 1	1646752262128	1646752262171	OK	 
GROUP	1	adoption_350_Birth_Certificate_Nationality_POST	1646752261572	1646752262215	637	OK
USER	LAU Simulation	1	END	1646752236494	1646752264230
