RUN	simulations.mainSimulation	mainsimulation	1646923925835	 	3.3.1
USER	LAU Simulation	1	START	1646923926499	1646923926499
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646923926533	1646923926631	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646923926664	1646923926695	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646923926698	1646923931126	OK	 
GROUP	1	adoption_010_Homepage	1646923926510	1646923932173	5493	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646923933193	1646923933507	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646923933520	1646923933709	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646923933711	1646923934074	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646923934075	1646923934114	OK	 
GROUP	1	Adoption_020_Login	1646923933188	1646923935059	1838	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646923936060	1646923936100	OK	 
GROUP	1	Adoption_030_Apply_With	1646923936059	1646923936151	83	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646923937161	1646923937687	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646923937689	1646923937766	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646923937159	1646923938124	959	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646923939120	1646923939154	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646923939119	1646923940229	1107	OK
REQUEST	1	adoption_870_Upload_Document	Adoption Birth Certificate Details	1646923941239	1646923941322	OK	 
GROUP	1	adoption_870_Upload_Document	1646923941238	1646923941385	142	OK
REQUEST	1	adoption_880_Upload_Document	Adoption Certificate Upload	1646923942404	1646923944555	OK	 
GROUP	1	adoption_880_Upload_Document	1646923942378	1646923945559	2151	OK
REQUEST	1	adoption_885_Upload_Document_POST	Adoption Certificate Upload POST	1646923945560	1646923946188	OK	 
REQUEST	1	adoption_885_Upload_Document_POST	Adoption Certificate Upload POST Redirect 1	1646923946189	1646923946367	OK	 
GROUP	1	adoption_885_Upload_Document_POST	1646923945559	1646923946651	1089	OK
USER	LAU Simulation	1	END	1646923926499	1646923947651
