RUN	simulations.mainSimulation	mainsimulation	1646750803988	 	3.3.1
USER	LAU Simulation	1	START	1646750804471	1646750804471
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646750804492	1646750804589	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646750804615	1646750804642	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646750804644	1646750804697	OK	 
GROUP	1	adoption_010_Homepage	1646750804478	1646750804916	321	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646750806942	1646750807234	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646750807238	1646750807414	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646750807415	1646750807848	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646750807850	1646750807884	OK	 
GROUP	1	Adoption_020_Login	1646750806936	1646750807988	1027	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646750809997	1646750810039	OK	 
GROUP	1	Adoption_030_Apply_With	1646750809996	1646750810088	82	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646750812091	1646750812405	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646750812408	1646750812444	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646750812089	1646750812489	389	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646750814487	1646750814521	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646750814486	1646750814574	82	OK
REQUEST	1	Adoption_240_Second_Contact_Details_Same_Address	Adoption Second Contact Details Same-Address	1646750816569	1646750816614	OK	 
GROUP	1	Adoption_240_Second_Contact_Details_Same_Address	1646750816568	1646750816660	87	OK
REQUEST	1	Adoption_250_Second_Contact_Details_Same_Address_POST	Adoption Second Contact Details Same-Address POST	1646750818668	1646750819009	OK	 
REQUEST	1	Adoption_250_Second_Contact_Details_Same_Address_POST	Adoption Second Contact Details Same-Address POST Redirect 1	1646750819011	1646750819055	OK	 
GROUP	1	Adoption_250_Second_Contact_Details_Same_Address_POST	1646750818667	1646750819098	423	OK
REQUEST	1	Adoption_260_Second_Contact_Details_Manual_Redirect	Adoption Second Contact Details manual redirect	1646750821097	1646750821141	OK	 
GROUP	1	Adoption_260_Second_Contact_Details_Manual_Redirect	1646750821097	1646750821204	102	OK
REQUEST	1	Adoption_270_Second_Contact_Details_Manual_POST	Adoption Second Contact Details manual POST	1646750823199	1646750823719	OK	 
REQUEST	1	Adoption_270_Second_Contact_Details_Manual_POST	Adoption Second Contact Details manual POST Redirect 1	1646750823721	1646750823759	OK	 
GROUP	1	Adoption_270_Second_Contact_Details_Manual_POST	1646750823198	1646750823820	614	OK
REQUEST	1	Adoption_280_Second_Contact_Details__POST	Adoption Second Contact Details POST	1646750825829	1646750826009	OK	 
REQUEST	1	Adoption_280_Second_Contact_Details__POST	Adoption Second Contact Details POST Redirect 1	1646750826011	1646750826046	OK	 
GROUP	1	Adoption_280_Second_Contact_Details__POST	1646750825828	1646750826101	260	OK
USER	LAU Simulation	1	END	1646750804471	1646750828100
