RUN	simulations.mainSimulation	mainsimulation	1646845525818	 	3.3.1
USER	LAU Simulation	1	START	1646845526703	1646845526703
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646845526726	1646845526805	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646845526831	1646845526857	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646845526859	1646845531392	OK	 
GROUP	1	adoption_010_Homepage	1646845526710	1646845532193	5349	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646845533217	1646845533387	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646845533392	1646845533911	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646845533912	1646845535242	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646845535244	1646845535285	OK	 
GROUP	1	Adoption_020_Login	1646845533212	1646845535377	2143	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646845536382	1646845536426	OK	 
GROUP	1	Adoption_030_Apply_With	1646845536380	1646845536476	85	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646845537473	1646845537944	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646845537946	1646845538097	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646845537471	1646845538276	792	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646845539283	1646845539452	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646845539283	1646845539599	310	OK
REQUEST	1	Adoption_060_Date_Of_Move	Adoption Date Child Moved in 	1646845540592	1646845540629	OK	 
GROUP	1	Adoption_060_Date_Of_Move	1646845540591	1646845540675	79	OK
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post	1646845541684	1646845542409	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post Redirect 1	1646845542411	1646845542465	OK	 
