RUN	simulations.mainSimulation	mainsimulation	1646834932828	 	3.3.1
USER	LAU Simulation	1	START	1646834933373	1646834933373
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646834933395	1646834933451	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646834933478	1646834933506	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646834933508	1646834933677	OK	 
GROUP	1	adoption_010_Homepage	1646834933380	1646834933904	391	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646834935924	1646834936182	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646834936187	1646834936558	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646834936560	1646834936790	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646834936792	1646834936832	OK	 
GROUP	1	Adoption_020_Login	1646834935919	1646834936926	982	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646834938932	1646834938971	OK	 
GROUP	1	Adoption_030_Apply_With	1646834938931	1646834939017	77	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646834941021	1646834941606	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646834941608	1646834941655	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646834941019	1646834941707	679	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646834943712	1646834943750	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646834943711	1646834943791	74	OK
REQUEST	1	adoption_870_Upload_Document	Adoption Birth Certificate Details	1646834945792	1646834945897	OK	 
GROUP	1	adoption_870_Upload_Document	1646834945791	1646834945942	146	OK
USER	LAU Simulation	1	END	1646834933373	1646834947944
