RUN	simulations.mainSimulation	mainsimulation	1646840312271	 	3.3.1
USER	LAU Simulation	1	START	1646840312990	1646840312990
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646840313015	1646840313085	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646840313112	1646840313142	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646840313144	1646840313800	OK	 
GROUP	1	adoption_010_Homepage	1646840312998	1646840314361	1226	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646840315384	1646840315665	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646840315668	1646840316075	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646840316077	1646840317406	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646840317408	1646840317455	OK	 
GROUP	1	Adoption_020_Login	1646840315378	1646840318642	3242	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646840319648	1646840319701	OK	 
GROUP	1	Adoption_030_Apply_With	1646840319647	1646840319879	225	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646840320891	1646840321269	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646840321271	1646840321324	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646840320889	1646840321859	960	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646840322860	1646840322899	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646840322859	1646840323175	310	OK
REQUEST	1	Adoption_060_Date_Of_Move	Adoption Date Child Moved in 	1646840324170	1646840324323	OK	 
GROUP	1	Adoption_060_Date_Of_Move	1646840324169	1646840324561	386	OK
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post	1646840325560	1646840325905	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post Redirect 1	1646840325907	1646840325957	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST,Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646840326142	1646840326182	OK	 
