RUN	simulations.mainSimulation	mainsimulation	1646842916082	 	3.3.1
USER	LAU Simulation	1	START	1646842916620	1646842916620
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646842916641	1646842916697	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646842916724	1646842916752	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646842916754	1646842920101	OK	 
GROUP	1	adoption_010_Homepage	1646842916626	1646842921090	4330	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646842922115	1646842922314	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646842922319	1646842922664	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646842922666	1646842923140	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646842923142	1646842923181	OK	 
GROUP	1	Adoption_020_Login	1646842922109	1646842924791	2656	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646842925798	1646842925840	OK	 
GROUP	1	Adoption_030_Apply_With	1646842925797	1646842925892	85	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646842926891	1646842927726	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646842927728	1646842927766	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646842926889	1646842928352	1454	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646842929350	1646842929400	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646842929349	1646842929462	107	OK
REQUEST	1	Adoption_060_Date_Of_Move	Adoption Date Child Moved in 	1646842930468	1646842930520	OK	 
GROUP	1	Adoption_060_Date_Of_Move	1646842930468	1646842930569	97	OK
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post	1646842931570	1646842932099	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post Redirect 1	1646842932100	1646842932142	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST,Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646842932239	1646842932285	OK	 
GROUP	1	Adoption_070_Date_Of_Move_POST,Adoption_050_Adoption_Applying_With_Redirect	1646842932239	1646842932405	163	OK
GROUP	1	Adoption_070_Date_Of_Move_POST	1646842931569	1646842933399	826	OK
REQUEST	1	adoption_760_Sibling_Details	Adoption Sibling Details	1646842934410	1646842934446	OK	 
GROUP	1	adoption_760_Sibling_Details	1646842934409	1646842934490	77	OK
REQUEST	1	adoption_770_Sibling_Other?	Adoption Any Sibling?	1646842935490	1646842935918	OK	 
REQUEST	1	adoption_770_Sibling_Other?	Adoption Any Sibling? Redirect 1	1646842935919	1646842935955	KO	css((input[name='selectedSiblingId'],Some(value))).find.exists, found nothing
GROUP	1	adoption_770_Sibling_Other?	1646842935489	1646842935962	464	KO
USER	LAU Simulation	1	END	1646842916620	1646842935969
