RUN	simulations.mainSimulation	mainsimulation	1646749116057	 	3.3.1
USER	LAU Simulation	1	START	1646749116626	1646749116626
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646749116652	1646749116730	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646749116757	1646749116785	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646749116788	1646749116844	OK	 
GROUP	1	adoption_010_Homepage	1646749116634	1646749117077	310	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646749119102	1646749119266	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646749119270	1646749119723	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646749119724	1646749120132	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646749120134	1646749120180	OK	 
GROUP	1	Adoption_020_Login	1646749119096	1646749120291	1171	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646749122295	1646749122375	OK	 
GROUP	1	Adoption_030_Apply_With	1646749122294	1646749122430	126	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646749124426	1646749124944	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646749124947	1646749124984	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646749124425	1646749125151	716	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646749127157	1646749127205	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646749127156	1646749127246	84	OK
REQUEST	1	Adoption_060_Date_Of_Move	Adoption Date Child Moved in 	1646749129256	1646749129309	OK	 
GROUP	1	Adoption_060_Date_Of_Move	1646749129255	1646749129359	98	OK
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post	1646749131356	1646749132112	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post Redirect 1	1646749132114	1646749132167	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST,Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646749132251	1646749132304	OK	 
GROUP	1	Adoption_070_Date_Of_Move_POST,Adoption_050_Adoption_Applying_With_Redirect	1646749132251	1646749132355	101	OK
GROUP	1	Adoption_070_Date_Of_Move_POST	1646749131355	1646749134357	989	OK
REQUEST	1	Adoption_080_Your_Details	Adoption Your Personal Details 	1646749136357	1646749136435	OK	 
GROUP	1	Adoption_080_Your_Details	1646749136356	1646749136483	121	OK
REQUEST	1	Adoption_090_Your_Details_POST	Adoption Your Personal Details Post	1646749138476	1646749138972	OK	 
REQUEST	1	Adoption_090_Your_Details_POST	Adoption Your Personal Details Post Redirect 1	1646749138974	1646749139027	OK	 
GROUP	1	Adoption_090_Your_Details_POST	1646749138475	1646749139071	589	OK
REQUEST	1	Adoption_100_Your_Details_Other_Name	Adoption Your Personal Details Other Name	1646749141076	1646749141438	OK	 
REQUEST	1	Adoption_100_Your_Details_Other_Name	Adoption Your Personal Details Other Name Redirect 1	1646749141439	1646749141532	OK	 
GROUP	1	Adoption_100_Your_Details_Other_Name	1646749141075	1646749141706	625	OK
REQUEST	1	Adoption_110_Your_Details_DoB	Adoption Your Personal Details DoB	1646749143716	1646749143904	KO	substring(What's your date of birth?).find.exists, found nothing
GROUP	1	Adoption_110_Your_Details_DoB	1646749143716	1646749143908	188	KO
USER	LAU Simulation	1	END	1646749116626	1646749143915
