RUN	simulations.mainSimulation	mainsimulation	1646844177427	 	3.3.1
USER	LAU Simulation	1	START	1646844178013	1646844178013
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646844178034	1646844178510	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646844178538	1646844178573	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646844178575	1646844178801	OK	 
GROUP	1	adoption_010_Homepage	1646844178019	1646844179596	1441	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646844180624	1646844180843	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646844180847	1646844181365	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646844181367	1646844181739	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646844181741	1646844182068	OK	 
GROUP	1	Adoption_020_Login	1646844180619	1646844183770	3127	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646844184770	1646844184836	OK	 
GROUP	1	Adoption_030_Apply_With	1646844184769	1646844184891	112	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646844185891	1646844186329	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646844186332	1646844186639	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646844185889	1646844186883	984	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646844187890	1646844188006	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646844187889	1646844188133	238	OK
REQUEST	1	Adoption_060_Date_Of_Move	Adoption Date Child Moved in 	1646844189131	1646844189214	OK	 
GROUP	1	Adoption_060_Date_Of_Move	1646844189130	1646844189261	126	OK
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post	1646844190259	1646844190937	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post Redirect 1	1646844190938	1646844190982	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST,Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646844191059	1646844191096	OK	 
GROUP	1	Adoption_070_Date_Of_Move_POST,Adoption_050_Adoption_Applying_With_Redirect	1646844191059	1646844191144	81	OK
GROUP	1	Adoption_070_Date_Of_Move_POST	1646844190258	1646844192147	876	OK
REQUEST	1	adoption_760_Sibling_Details	Adoption Sibling Details	1646844193148	1646844193195	OK	 
GROUP	1	adoption_760_Sibling_Details	1646844193147	1646844195705	2553	OK
REQUEST	1	adoption_770_Sibling_Other?	Adoption Any Sibling?	1646844196699	1646844196978	OK	 
REQUEST	1	adoption_770_Sibling_Other?	Adoption Any Sibling? Redirect 1	1646844196980	1646844198514	OK	 
GROUP	1	adoption_770_Sibling_Other?	1646844196698	1646844198611	1905	OK
REQUEST	1	adoption_780_Sibling_Court_Order_Exists?	Adoption Court Order Exists?	1646844199620	1646844200152	OK	 
REQUEST	1	adoption_780_Sibling_Court_Order_Exists?	Adoption Court Order Exists? Redirect 1	1646844200154	1646844200201	KO	substring(Which siblings or half siblings have a court order in place?).find.exists, found nothing
GROUP	1	adoption_780_Sibling_Court_Order_Exists?	1646844199619	1646844200207	579	KO
USER	LAU Simulation	1	END	1646844178013	1646844200214
