RUN	simulations.mainSimulation	mainsimulation	1646751098193	 	3.3.1
USER	LAU Simulation	1	START	1646751098721	1646751098721
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646751098754	1646751098820	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646751098846	1646751098873	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646751098876	1646751098930	OK	 
GROUP	1	adoption_010_Homepage	1646751098730	1646751099143	275	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646751101168	1646751101437	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646751101441	1646751101622	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646751101623	1646751101932	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646751101933	1646751101971	OK	 
GROUP	1	Adoption_020_Login	1646751101163	1646751102084	897	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646751104095	1646751104154	OK	 
GROUP	1	Adoption_030_Apply_With	1646751104094	1646751104220	115	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646751106215	1646751106766	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646751106768	1646751106810	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646751106213	1646751106861	639	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646751108854	1646751108897	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646751108853	1646751108941	81	OK
REQUEST	1	adoption_290_Birth_Certificate	Adoption Birth Certificate Details	1646751110946	1646751111000	OK	 
GROUP	1	adoption_290_Birth_Certificate	1646751110945	1646751111055	96	OK
USER	LAU Simulation	1	END	1646751098721	1646751113066
