RUN	simulations.mainSimulation	mainsimulation	1646834990695	 	3.3.1
USER	LAU Simulation	1	START	1646834991230	1646834991230
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646834991252	1646834991333	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646834991356	1646834991384	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646834991386	1646834991450	OK	 
GROUP	1	adoption_010_Homepage	1646834991237	1646834991675	306	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646834993700	1646834993915	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646834993920	1646834994127	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646834994129	1646834994543	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646834994545	1646834994584	OK	 
GROUP	1	Adoption_020_Login	1646834993695	1646834994698	979	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646834996705	1646834996748	OK	 
GROUP	1	Adoption_030_Apply_With	1646834996704	1646834996800	87	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646834998796	1646834999359	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646834999361	1646834999398	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646834998794	1646834999442	639	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646835001446	1646835001492	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646835001445	1646835001545	95	OK
REQUEST	1	adoption_870_Upload_Document	Adoption Birth Certificate Details	1646835003544	1646835003613	OK	 
GROUP	1	adoption_870_Upload_Document	1646835003543	1646835003690	142	OK
REQUEST	1	adoption_880_Upload_Document_POST	Adoption Certificate Upload POST	1646835005695	1646835006116	OK	 
REQUEST	1	adoption_880_Upload_Document_POST	Adoption Certificate Upload POST Redirect 1	1646835006118	1646835006162	OK	 
GROUP	1	adoption_880_Upload_Document_POST	1646835005694	1646835006206	505	OK
USER	LAU Simulation	1	END	1646834991230	1646835008209
