RUN	simulations.mainSimulation	mainsimulation	1646920013044	 	3.3.1
USER	LAU Simulation	1	START	1646920013556	1646920013556
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646920013577	1646920013672	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646920013696	1646920013730	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646920013733	1646920013787	OK	 
GROUP	1	adoption_010_Homepage	1646920013563	1646920017383	3692	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646920018408	1646920018660	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646920018664	1646920019115	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646920019117	1646920019524	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646920019526	1646920019573	OK	 
GROUP	1	Adoption_020_Login	1646920018404	1646920021707	3281	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646920022715	1646920022842	OK	 
GROUP	1	Adoption_030_Apply_With	1646920022714	1646920022901	178	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646920023897	1646920024440	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646920024442	1646920024479	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646920023895	1646920025358	1457	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646920026355	1646920026406	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646920026354	1646920027803	1446	OK
REQUEST	1	adoption_905_Equality_Redirect	Adoption Review Equality	1646920028807	1646920028933	OK	 
GROUP	1	adoption_905_Equality_Redirect	1646920028806	1646920028988	177	OK
REQUEST	1	adoption_910_Check_Your_Answers	Adoption Review Check Your Answers	1646920029995	1646920030045	OK	 
REQUEST	1	adoption_910_Check_Your_Answers	Adoption Review Check Your Answers Redirect 1	1646920030047	1646920030103	OK	 
GROUP	1	adoption_910_Check_Your_Answers	1646920029995	1646920030173	172	OK
REQUEST	1	adoption_920_Statement	Adoption Review Statement of Truth	1646920031165	1646920031505	OK	 
REQUEST	1	adoption_920_Statement	Adoption Review Statement of Truth Redirect 1	1646920031506	1646920032120	OK	 
GROUP	1	adoption_920_Statement	1646920031165	1646920032389	1218	OK
REQUEST	1	adoption_930_Pay_By_Card	Adoption Pay by Card	1646920033397	1646920035699	OK	 
REQUEST	1	adoption_930_Pay_By_Card	Adoption Pay by Card Redirect 1	1646920035701	1646920035807	OK	 
REQUEST	1	adoption_930_Pay_By_Card	Adoption Pay by Card Redirect 2	1646920035809	1646920035886	OK	 
GROUP	1	adoption_930_Pay_By_Card	1646920033396	1646920036001	2592	OK
REQUEST	1	adoption_940_Check_Card_Details	Adoption Pay by Card	1646920036999	1646920037051	OK	 
GROUP	1	adoption_940_Check_Card_Details	1646920036996	1646920037053	52	OK
REQUEST	1	adoption_950_Card_Details	Adoption Pay by Card	1646920037053	1646920037095	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
GROUP	1	adoption_950_Card_Details	1646920037053	1646920037099	42	KO
USER	LAU Simulation	1	END	1646920013556	1646920037107
