RUN	simulations.mainSimulation	mainsimulation	1646907624879	 	3.3.1
USER	LAU Simulation	1	START	1646907625524	1646907625524
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646907625549	1646907625715	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646907625740	1646907625803	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646907625805	1646907625921	OK	 
GROUP	1	adoption_010_Homepage	1646907625532	1646907626601	929	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646907627623	1646907627818	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646907627822	1646907628369	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646907628370	1646907629353	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646907629354	1646907629548	OK	 
GROUP	1	Adoption_020_Login	1646907627619	1646907630251	2613	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646907631261	1646907631373	OK	 
GROUP	1	Adoption_030_Apply_With	1646907631260	1646907631457	189	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646907632451	1646907632675	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646907632677	1646907632718	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646907632449	1646907632859	401	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646907633861	1646907633906	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646907633860	1646907634081	213	OK
REQUEST	1	Adoption_060_Date_Of_Move	Adoption Date Child Moved in 	1646907635089	1646907635146	OK	 
GROUP	1	Adoption_060_Date_Of_Move	1646907635089	1646907635272	178	OK
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post	1646907636270	1646907636826	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post Redirect 1	1646907636828	1646907637046	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST,Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646907637264	1646907637419	OK	 
