RUN	simulations.mainSimulation	mainsimulation	1646756473893	 	3.3.1
USER	LAU Simulation	1	START	1646756474809	1646756474809
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646756474833	1646756475019	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646756475046	1646756475179	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646756475182	1646756475511	OK	 
GROUP	1	adoption_010_Homepage	1646756474816	1646756476423	1469	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646756478443	1646756478730	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646756478735	1646756479139	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646756479141	1646756479651	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646756479653	1646756479702	OK	 
GROUP	1	Adoption_020_Login	1646756478439	1646756479802	1339	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646756481809	1646756481869	OK	 
GROUP	1	Adoption_030_Apply_With	1646756481808	1646756481928	110	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646756483930	1646756484669	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646756484670	1646756484709	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646756483928	1646756484760	824	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646756486760	1646756486802	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646756486759	1646756486847	83	OK
REQUEST	1	adoption_480_Birth_Mother	Adoption Mother's Details	1646756488850	1646756488926	OK	 
GROUP	1	adoption_480_Birth_Mother	1646756488849	1646756489057	202	OK
REQUEST	1	adoption_490_Birth_Mother_Name	Adoption Mother's Name	1646756491050	1646756491529	OK	 
REQUEST	1	adoption_490_Birth_Mother_Name	Adoption Mother's Name Redirect 1	1646756491531	1646756491581	OK	 
GROUP	1	adoption_490_Birth_Mother_Name	1646756491049	1646756491630	575	OK
REQUEST	1	adoption_495_Birth_Mother	Adoption Mother's Details	1646756493640	1646756493684	OK	 
GROUP	1	adoption_495_Birth_Mother	1646756493639	1646756493749	104	OK
REQUEST	1	adoption_500_Birth_Mother_Alive	Adoption Mother Still Alive?	1646756495750	1646756496262	OK	 
REQUEST	1	adoption_500_Birth_Mother_Alive	Adoption Mother Still Alive? Redirect 1	1646756496263	1646756496304	OK	 
GROUP	1	adoption_500_Birth_Mother_Alive	1646756495749	1646756496352	597	OK
REQUEST	1	adoption_510_Birth_Mother_Nationality_Add	Adoption Mother's Nationality Add	1646756498349	1646756498799	OK	 
REQUEST	1	adoption_510_Birth_Mother_Nationality_Add	Adoption Mother's Nationality Add Redirect 1	1646756498801	1646756498856	OK	 
GROUP	1	adoption_510_Birth_Mother_Nationality_Add	1646756498348	1646756498910	555	OK
REQUEST	1	adoption_520_Birth_Mother_Nationality_POSt	Adoption Mother's Nationality	1646756500920	1646756501217	OK	 
REQUEST	1	adoption_520_Birth_Mother_Nationality_POSt	Adoption Mother's Nationality Redirect 1	1646756501218	1646756501261	OK	 
GROUP	1	adoption_520_Birth_Mother_Nationality_POSt	1646756500919	1646756501312	388	OK
REQUEST	1	adoption_530_Birth_Mother_Occupation	Adoption Mother's Occupation	1646756503310	1646756503610	OK	 
REQUEST	1	adoption_530_Birth_Mother_Occupation	Adoption Mother's Occupation Redirect 1	1646756503612	1646756503763	OK	 
GROUP	1	adoption_530_Birth_Mother_Occupation	1646756503310	1646756503940	624	OK
REQUEST	1	adoption_535_Birth_Mother_Occupation_Redirect	Adoption Mother's Details Redirect	1646756505940	1646756505987	KO	substring(Do you have the birth mother's last known address?).find.exists, found nothing
GROUP	1	adoption_535_Birth_Mother_Occupation_Redirect	1646756505939	1646756505992	47	KO
USER	LAU Simulation	1	END	1646756474809	1646756506000
