RUN	simulations.mainSimulation	mainsimulation	1646749057020	 	3.3.1
USER	LAU Simulation	1	START	1646749057528	1646749057528
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646749057552	1646749057626	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646749057646	1646749057678	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646749057679	1646749057736	OK	 
GROUP	1	adoption_010_Homepage	1646749057536	1646749057956	305	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646749059979	1646749060153	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646749060158	1646749060536	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646749060538	1646749060944	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646749060946	1646749060986	OK	 
GROUP	1	Adoption_020_Login	1646749059973	1646749061103	1104	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646749063114	1646749063169	OK	 
GROUP	1	Adoption_030_Apply_With	1646749063113	1646749063222	99	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646749065214	1646749065756	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646749065757	1646749065795	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646749065213	1646749065843	622	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646749067854	1646749067905	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646749067853	1646749067953	94	OK
REQUEST	1	Adoption_060_Date_Of_Move	Adoption Date Child Moved in 	1646749069955	1646749070005	OK	 
GROUP	1	Adoption_060_Date_Of_Move	1646749069954	1646749070051	91	OK
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post	1646749072043	1646749072512	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST	Adoption Date Child Moved in Post Redirect 1	1646749072514	1646749072557	OK	 
REQUEST	1	Adoption_070_Date_Of_Move_POST,Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646749072603	1646749072647	OK	 
GROUP	1	Adoption_070_Date_Of_Move_POST,Adoption_050_Adoption_Applying_With_Redirect	1646749072602	1646749072691	79	OK
GROUP	1	Adoption_070_Date_Of_Move_POST	1646749072042	1646749074693	631	OK
REQUEST	1	Adoption_080_Your_Details	Adoption Your Personal Details 	1646749076704	1646749076743	OK	 
GROUP	1	Adoption_080_Your_Details	1646749076703	1646749076807	99	OK
REQUEST	1	Adoption_090_Your_Details_POST	Adoption Your Personal Details Post	1646749078804	1646749079068	OK	 
REQUEST	1	Adoption_090_Your_Details_POST	Adoption Your Personal Details Post Redirect 1	1646749079070	1646749079109	OK	 
GROUP	1	Adoption_090_Your_Details_POST	1646749078803	1646749079154	345	OK
REQUEST	1	Adoption_100_Your_Details_Other_Name	Adoption Your Personal Details Other Name	1646749081155	1646749081392	OK	 
REQUEST	1	Adoption_100_Your_Details_Other_Name	Adoption Your Personal Details Other Name Redirect 1	1646749081393	1646749081435	KO	Check extractor resolution crashed: No attribute named 'First Name' is defined
GROUP	1	Adoption_100_Your_Details_Other_Name	1646749081154	1646749081440	279	KO
USER	LAU Simulation	1	END	1646749057528	1646749081446
