RUN	simulations.mainSimulation	mainsimulation	1646755378795	 	3.3.1
USER	LAU Simulation	1	START	1646755379348	1646755379348
REQUEST	1	adoption_010_Homepage	Adoption Homepage	1646755379372	1646755379474	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 1	1646755379499	1646755379526	OK	 
REQUEST	1	adoption_010_Homepage	Adoption Homepage Redirect 2	1646755379528	1646755379584	OK	 
GROUP	1	adoption_010_Homepage	1646755379356	1646755380072	579	OK
REQUEST	1	Adoption_020_Login	Adoption Login	1646755382089	1646755382550	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 1	1646755382554	1646755382959	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 2	1646755382961	1646755383560	OK	 
REQUEST	1	Adoption_020_Login	Adoption Login Redirect 3	1646755383561	1646755383601	OK	 
GROUP	1	Adoption_020_Login	1646755382085	1646755387508	5401	OK
REQUEST	1	Adoption_030_Apply_With	Adoption Applying With	1646755389517	1646755389575	OK	 
GROUP	1	Adoption_030_Apply_With	1646755389516	1646755389786	260	OK
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post	1646755391788	1646755392380	OK	 
REQUEST	1	Adoption_040_Adoption_Applying_Post	Adoption Applying Post Redirect 1	1646755392383	1646755392421	OK	 
GROUP	1	Adoption_040_Adoption_Applying_Post	1646755391786	1646755392613	816	OK
REQUEST	1	Adoption_050_Adoption_Applying_With_Redirect	Adoption Applying With Redirect	1646755394607	1646755394644	OK	 
GROUP	1	Adoption_050_Adoption_Applying_With_Redirect	1646755394606	1646755394879	268	OK
REQUEST	1	adoption_380_Placement_Order	Adoption Placement Order Details	1646755396886	1646755397194	OK	 
GROUP	1	adoption_380_Placement_Order	1646755396885	1646755397241	350	OK
REQUEST	1	adoption_390_Certificate_Placement_Order_Number	Adoption Placement Order Number	1646755399245	1646755399680	OK	 
REQUEST	1	adoption_390_Certificate_Placement_Order_Number	Adoption Placement Order Number Redirect 1	1646755399682	1646755400324	OK	 
GROUP	1	adoption_390_Certificate_Placement_Order_Number	1646755399244	1646755400520	1269	OK
REQUEST	1	adoption_400_Certificate_Placement_Court	Adoption Placement Court	1646755402516	1646755402697	OK	 
REQUEST	1	adoption_400_Certificate_Placement_Court	Adoption Placement Court Redirect 1	1646755402699	1646755403038	OK	 
GROUP	1	adoption_400_Certificate_Placement_Court	1646755402515	1646755403477	955	OK
REQUEST	1	adoption_410_Certificate_Placement_Date	Adoption Placement Date	1646755405487	1646755405897	OK	 
REQUEST	1	adoption_410_Certificate_Placement_Date	Adoption Placement Date Redirect 1	1646755405899	1646755406205	OK	 
GROUP	1	adoption_410_Certificate_Placement_Date	1646755405486	1646755406480	981	OK
REQUEST	1	adoption_420_Certificate_Placement_Summary	Adoption Placement Summary	1646755408477	1646755408866	OK	 
REQUEST	1	adoption_420_Certificate_Placement_Summary	Adoption Placement Summary Redirect 1	1646755408868	1646755409276	OK	 
REQUEST	1	adoption_420_Certificate_Placement_Summary	Adoption Placement Summary Redirect 2	1646755409278	1646755409789	OK	 
GROUP	1	adoption_420_Certificate_Placement_Summary	1646755408476	1646755410069	1585	OK
REQUEST	1	adoption_430_Certificate_Placement_Type_2	Adoption Placement Type 2	1646755412066	1646755412379	OK	 
REQUEST	1	adoption_430_Certificate_Placement_Type_2	Adoption Placement Type 2 Redirect 1	1646755412381	1646755412683	OK	 
GROUP	1	adoption_430_Certificate_Placement_Type_2	1646755412065	1646755412860	788	OK
REQUEST	1	adoption_440_Certificate_Placement_Order_Number_2	Adoption Placement Order Number 2	1646755414866	1646755415038	OK	 
REQUEST	1	adoption_440_Certificate_Placement_Order_Number_2	Adoption Placement Order Number 2 Redirect 1	1646755415040	1646755415317	OK	 
GROUP	1	adoption_440_Certificate_Placement_Order_Number_2	1646755414865	1646755415419	548	OK
REQUEST	1	adoption_450_Certificate_Placement_Court_2	Adoption Placement Court 2	1646755417416	1646755417877	OK	 
REQUEST	1	adoption_450_Certificate_Placement_Court_2	Adoption Placement Court 2 Redirect 1	1646755417879	1646755418185	OK	 
GROUP	1	adoption_450_Certificate_Placement_Court_2	1646755417415	1646755418344	922	OK
REQUEST	1	adoption_460_Certificate_Placement_Date_2	Adoption Placement Date 2	1646755420355	1646755420533	OK	 
REQUEST	1	adoption_460_Certificate_Placement_Date_2	Adoption Placement Date 2 Redirect 1	1646755420535	1646755420715	OK	 
GROUP	1	adoption_460_Certificate_Placement_Date_2	1646755420355	1646755420776	415	OK
REQUEST	1	adoption_470_Certificate_Placement_Summary_2	Adoption Placement Summary 2	1646755422766	1646755423202	OK	 
REQUEST	1	adoption_470_Certificate_Placement_Summary_2	Adoption Placement Summary 2 Redirect 1	1646755423203	1646755423254	OK	 
GROUP	1	adoption_470_Certificate_Placement_Summary_2	1646755422765	1646755423295	525	OK
USER	LAU Simulation	1	END	1646755379348	1646755425298
